"year","loans","county_name","state_name"
"2010","208","Polk County","Minnesota"
"2010","162","Polk County","Missouri"
"2010","26","Polk County","Nebraska"
"2010","56","Polk County","North Carolina"
"2010","481","Polk County","Oregon"
"2010","62","Polk County","Tennessee"
"2010","134","Polk County","Texas"
"2010","197","Polk County","Wisconsin"
"2010","389","Ponce Municipio","Puerto Rico"
"2010","31","Pondera County","Montana"
"2010","107","Pontotoc County","Mississippi"
"2010","210","Pontotoc County","Oklahoma"
"2010","482","Pope County","Arkansas"
"2010","5","Pope County","Illinois"
"2010","51","Pope County","Minnesota"
"2010","79","Poquoson city","Virginia"
"2010","955","Portage County","Ohio"
"2010","354","Portage County","Wisconsin"
"2010","1252","Porter County","Indiana"
"2010","695","Portsmouth city","Virginia"
"2010","217","Posey County","Indiana"
"2010","206","Pottawatomie County","Kansas"
"2010","442","Pottawatomie County","Oklahoma"
"2010","708","Pottawattamie County","Iowa"
"2010","49","Potter County","Pennsylvania"
"2010","15","Potter County","South Dakota"
"2010","594","Potter County","Texas"
"2010","43","Powell County","Kentucky"
"2010","16","Powell County","Montana"
"2010","48","Power County","Idaho"
"2010","90","Poweshiek County","Iowa"
"2010","206","Powhatan County","Virginia"
"2010","29","Prairie County","Arkansas"
"2010","4","Prairie County","Montana"
"2010","55","Pratt County","Kansas"
"2010","257","Preble County","Ohio"
"2010","59","Prentiss County","Mississippi"
"2010","4","Presidio County","Texas"
"2010","26","Presque Isle County","Michigan"
"2010","134","Preston County","West Virginia"
"2010","29","Price County","Wisconsin"
"2010","72","Prince Edward County","Virginia"
"2010","183","Prince George County","Virginia"
"2010","7355","Prince George's County","Maryland"
"2010","6318","Prince William County","Virginia"
"2010","3499","Providence County","Rhode Island"
"2010","61","Prowers County","Colorado"
"2010","1375","Pueblo County","Colorado"
"2010","3547","Pulaski County","Arkansas"
"2010","30","Pulaski County","Georgia"
"2010","3","Pulaski County","Illinois"
"2010","60","Pulaski County","Indiana"
"2010","262","Pulaski County","Kentucky"
"2010","476","Pulaski County","Missouri"
"2010","166","Pulaski County","Virginia"
"2010","16","Pushmataha County","Oklahoma"
"2010","114","Putnam County","Florida"
"2010","66","Putnam County","Georgia"
"2010","25","Putnam County","Illinois"
"2010","197","Putnam County","Indiana"
"2010","8","Putnam County","Missouri"
"2010","587","Putnam County","New York"
"2010","162","Putnam County","Ohio"
"2010","362","Putnam County","Tennessee"
"2010","603","Putnam County","West Virginia"
"2010","16","Quay County","New Mexico"
"2010","86","Quebradillas Municipio","Puerto Rico"
"2010","383","Queen Anne's County","Maryland"
"2010","8872","Queens County","New York"
"2010","4","Quitman County","Georgia"
"2010","11","Quitman County","Mississippi"
"2010","25","Rabun County","Georgia"
"2010","1154","Racine County","Wisconsin"
"2010","72","Radford city","Virginia"
"2010","33","Rains County","Texas"
"2010","417","Raleigh County","West Virginia"
"2010","50","Ralls County","Missouri"
"2010","3397","Ramsey County","Minnesota"
"2010","53","Ramsey County","North Dakota"
"2010","1516","Randall County","Texas"
"2010","36","Randolph County","Alabama"
"2010","117","Randolph County","Arkansas"
"2010","5","Randolph County","Georgia"
"2010","130","Randolph County","Illinois"
"2010","83","Randolph County","Indiana"
"2010","49","Randolph County","Missouri"
"2010","657","Randolph County","North Carolina"
"2010","44","Randolph County","West Virginia"
"2010","1087","Rankin County","Mississippi"
"2010","41","Ransom County","North Dakota"
"2010","827","Rapides Parish","Louisiana"
"2010","37","Rappahannock County","Virginia"
"2010","207","Ravalli County","Montana"
"2010","4","Rawlins County","Kansas"
"2010","118","Ray County","Missouri"
"2010","10","Reagan County","Texas"
"2010","9","Real County","Texas"
"2010","16","Red Lake County","Minnesota"
"2010","28","Red River County","Texas"
"2010","10","Red River Parish","Louisiana"
"2010","43","Red Willow County","Nebraska"
"2010","45","Redwood County","Minnesota"
"2010","25","Reeves County","Texas"
"2010","11","Refugio County","Texas"
"2010","419","Reno County","Kansas"
"2010","1017","Rensselaer County","New York"
"2010","67","Renville County","Minnesota"
"2010","13","Renville County","North Dakota"
"2010","4","Republic County","Kansas"
"2010","10","Reynolds County","Missouri"
"2010","153","Rhea County","Tennessee"
"2010","20","Rice County","Kansas"
"2010","368","Rice County","Minnesota"
"2010","11","Rich County","Utah"
"2010","22","Richardson County","Nebraska"
"2010","51","Richland County","Illinois"
"2010","80","Richland County","Montana"
"2010","87","Richland County","North Dakota"
"2010","575","Richland County","Ohio"
"2010","3212","Richland County","South Carolina"
"2010","48","Richland County","Wisconsin"
"2010","70","Richland Parish","Louisiana"
"2010","1098","Richmond County","Georgia"
"2010","2418","Richmond County","New York"
"2010","145","Richmond County","North Carolina"
"2010","23","Richmond County","Virginia"
"2010","1266","Richmond city","Virginia"
"2010","488","Riley County","Kansas"
"2010","30","Rinc�n Municipio","Puerto Rico"
"2010","12","Ringgold County","Iowa"
"2010","54","Rio Arriba County","New Mexico"
"2010","64","Rio Blanco County","Colorado"
"2010","37","Rio Grande County","Colorado"
"2010","104","Ripley County","Indiana"
"2010","29","Ripley County","Missouri"
"2010","19","Ritchie County","West Virginia"
"2010","23095","Riverside County","California"
"2010","237","Roane County","Tennessee"
"2010","21","Roane County","West Virginia"
"2010","754","Roanoke County","Virginia"
"2010","649","Roanoke city","Virginia"
"2010","28","Roberts County","South Dakota"
"2010","6","Roberts County","Texas"
"2010","4","Robertson County","Kentucky"
"2010","581","Robertson County","Tennessee"
"2010","40","Robertson County","Texas"
"2010","276","Robeson County","North Carolina"
"2010","60","Rock County","Minnesota"
"2010","1","Rock County","Nebraska"
"2010","997","Rock County","Wisconsin"
"2010","1143","Rock Island County","Illinois"
"2010","90","Rockbridge County","Virginia"
"2010","33","Rockcastle County","Kentucky"
"2010","525","Rockdale County","Georgia"
"2010","2446","Rockingham County","New Hampshire"
"2010","432","Rockingham County","North Carolina"
"2010","489","Rockingham County","Virginia"
"2010","1538","Rockland County","New York"
"2010","1176","Rockwall County","Texas"
"2010","4","Roger Mills County","Oklahoma"
"2010","800","Rogers County","Oklahoma"
"2010","8","Rolette County","North Dakota"
"2010","17","Rooks County","Kansas"
"2010","15","Roosevelt County","Montana"
"2010","83","Roosevelt County","New Mexico"
"2010","83","Roscommon County","Michigan"
"2010","33","Roseau County","Minnesota"
"2010","24","Rosebud County","Montana"
"2010","319","Ross County","Ohio"
"2010","120","Routt County","Colorado"
"2010","75","Rowan County","Kentucky"
"2010","609","Rowan County","North Carolina"
"2010","32","Runnels County","Texas"
"2010","73","Rush County","Indiana"
"2010","7","Rush County","Kansas"
"2010","294","Rusk County","Texas"
"2010","38","Rusk County","Wisconsin"
"2010","592","Russell County","Alabama"
"2010","33","Russell County","Kansas"
"2010","27","Russell County","Kentucky"
"2010","74","Russell County","Virginia"
"2010","238","Rutherford County","North Carolina"
"2010","2952","Rutherford County","Tennessee"
"2010","230","Rutland County","Vermont"
"2010","196","R�o Grande Municipio","Puerto Rico"
"2010","66","Sabana Grande Municipio","Puerto Rico"
"2010","21","Sabine County","Texas"
"2010","69","Sabine Parish","Louisiana"
"2010","25","Sac County","Iowa"
"2010","12560","Sacramento County","California"
"2010","271","Sagadahoc County","Maine"
"2010","969","Saginaw County","Michigan"
"2010","15","Saguache County","Colorado"
"2010","335","Salem County","New Jersey"
"2010","170","Salem city","Virginia"
"2010","137","Salinas Municipio","Puerto Rico"
"2010","1403","Saline County","Arkansas"
"2010","113","Saline County","Illinois"
"2010","333","Saline County","Kansas"
"2010","112","Saline County","Missouri"
"2010","65","Saline County","Nebraska"
"2010","9410","Salt Lake County","Utah"
"2010","42","Saluda County","South Carolina"
"2010","150","Sampson County","North Carolina"
"2010","10","San Augustine County","Texas"
"2010","497","San Benito County","California"
"2010","16376","San Bernardino County","California"
"2010","24095","San Diego County","California"
"2010","4261","San Francisco County","California"
"2010","82","San Germ�n Municipio","Puerto Rico"
"2010","64","San Jacinto County","Texas"
"2010","6613","San Joaquin County","California"
"2010","526","San Juan County","New Mexico"
"2010","35","San Juan County","Utah"
"2010","45","San Juan County","Washington"
"2010","1398","San Juan Municipio","Puerto Rico"
"2010","131","San Lorenzo Municipio","Puerto Rico"
"2010","1649","San Luis Obispo County","California"
"2010","4850","San Mateo County","California"
"2010","31","San Miguel County","Colorado"
"2010","36","San Miguel County","New Mexico"
"2010","383","San Patricio County","Texas"
"2010","7","San Saba County","Texas"
"2010","61","San Sebasti�n Municipio","Puerto Rico"
"2010","5","Sanborn County","South Dakota"
"2010","29","Sanders County","Montana"
"2010","1495","Sandoval County","New Mexico"
"2010","295","Sandusky County","Ohio"
"2010","2110","Sangamon County","Illinois"
"2010","104","Sanilac County","Michigan"
"2010","67","Sanpete County","Utah"
"2010","2130","Santa Barbara County","California"
"2010","13190","Santa Clara County","California"
"2010","150","Santa Cruz County","Arizona"
"2010","1274","Santa Cruz County","California"
"2010","787","Santa Fe County","New Mexico"
"2010","118","Santa Isabel Municipio","Puerto Rico"
"2010","1563","Santa Rosa County","Florida"
"2010","2288","Sarasota County","Florida"
"2010","2056","Saratoga County","New York"
"2010","7","Sargent County","North Dakota"
"2010","2150","Sarpy County","Nebraska"
"2010","325","Sauk County","Wisconsin"
"2010","162","Saunders County","Nebraska"
"2010","59","Sawyer County","Wisconsin"
"2010","1191","Schenectady County","New York"
"2010","7","Schleicher County","Texas"
"2010","11","Schley County","Georgia"
"2010","153","Schoharie County","New York"
"2010","25","Schoolcraft County","Michigan"
"2010","25","Schuyler County","Illinois"
"2010","2","Schuyler County","Missouri"
"2010","80","Schuyler County","New York"
"2010","651","Schuylkill County","Pennsylvania"
"2010","297","Scioto County","Ohio"
"2010","11","Scotland County","Missouri"
"2010","95","Scotland County","North Carolina"
"2010","23","Scott County","Arkansas"
"2010","17","Scott County","Illinois"
"2010","85","Scott County","Indiana"
"2010","2002","Scott County","Iowa"
"2010","7","Scott County","Kansas"
"2010","495","Scott County","Kentucky"
"2010","1518","Scott County","Minnesota"
"2010","46","Scott County","Mississippi"
"2010","207","Scott County","Missouri"
"2010","27","Scott County","Tennessee"
"2010","56","Scott County","Virginia"
"2010","105","Scotts Bluff County","Nebraska"
"2010","21","Screven County","Georgia"
"2010","72","Scurry County","Texas"
"2010","29","Searcy County","Arkansas"
"2010","1058","Sebastian County","Arkansas"
"2010","10","Sedgwick County","Colorado"
"2010","4573","Sedgwick County","Kansas"
"2010","3134","Seminole County","Florida"
"2010","15","Seminole County","Georgia"
"2010","76","Seminole County","Oklahoma"
"2010","182","Seneca County","New York"
"2010","248","Seneca County","Ohio"
"2010","71","Sequatchie County","Tennessee"
"2010","198","Sequoyah County","Oklahoma"
"2010","27","Sevier County","Arkansas"
"2010","477","Sevier County","Tennessee"
"2010","90","Sevier County","Utah"
"2010","109","Seward County","Kansas"
"2010","111","Seward County","Nebraska"
"2010","8","Shackelford County","Texas"
"2010","15","Shannon County","Missouri"
"2010","3","Shannon County","South Dakota"
"2010","6","Sharkey County","Mississippi"
"2010","80","Sharp County","Arkansas"
"2010","1116","Shasta County","California"
"2010","194","Shawano County","Wisconsin"
"2010","1539","Shawnee County","Kansas"
"2010","636","Sheboygan County","Wisconsin"
"2010","2134","Shelby County","Alabama"
"2010","64","Shelby County","Illinois"
"2010","290","Shelby County","Indiana"
"2010","51","Shelby County","Iowa"
"2010","300","Shelby County","Kentucky"
"2010","14","Shelby County","Missouri"
"2010","214","Shelby County","Ohio"
"2010","5997","Shelby County","Tennessee"
"2010","29","Shelby County","Texas"
"2010","299","Shenandoah County","Virginia"
"2010","879","Sherburne County","Minnesota"
"2010","4","Sheridan County","Kansas"
"2010","20","Sheridan County","Montana"
"2010","11","Sheridan County","Nebraska"
"2010","2","Sheridan County","North Dakota"
"2010","203","Sheridan County","Wyoming"
"2010","14","Sherman County","Kansas"
"2010","5","Sherman County","Nebraska"
"2010","3","Sherman County","Oregon"
"2010","11","Sherman County","Texas"
"2010","367","Shiawassee County","Michigan"
"2010","66","Shoshone County","Idaho"
"2010","70","Sibley County","Minnesota"
"2010","19","Sierra County","California"
"2010","27","Sierra County","New Mexico"
"2010","147","Silver Bow County","Montana"
"2010","90","Simpson County","Kentucky"
"2010","72","Simpson County","Mississippi"
"2010","81","Sioux County","Iowa"
"2010","2","Sioux County","Nebraska"
"2010","1","Sioux County","North Dakota"
"2010","174","Siskiyou County","California"
"2010","30","Sitka City and Borough","Alaska"
"2010","815","Skagit County","Washington"
"2010","4","Skagway Municipality","Alaska"
"2010","65","Skamania County","Washington"
"2010","3","Slope County","North Dakota"
"2010","2","Smith County","Kansas"
"2010","24","Smith County","Mississippi"
"2010","119","Smith County","Tennessee"
"2010","1559","Smith County","Texas"
"2010","106","Smyth County","Virginia"
"2010","6821","Snohomish County","Washington"
"2010","119","Snyder County","Pennsylvania"
"2010","36","Socorro County","New Mexico"
"2010","4320","Solano County","California"
"2010","187","Somerset County","Maine"
"2010","90","Somerset County","Maryland"
"2010","2752","Somerset County","New Jersey"
"2010","385","Somerset County","Pennsylvania"
"2010","35","Somervell County","Texas"
"2010","3165","Sonoma County","California"
"2010","101","Southampton County","Virginia"
"2010","30","Southeast Fairbanks Census Area","Alaska"
"2010","295","Spalding County","Georgia"
"2010","1803","Spartanburg County","South Carolina"
